Gender,Grade,High School,School ID,Student ID,Student Name,Type,Budget,Math Score,Reading Score,Size
M,12th,Johnson,12,31976,Kevin Guzman,District,3094650,98,92,4761
M,12th,Johnson,12,30278,Benjamin Anderson,District,3094650,59,93,4761
M,12th,Johnson,12,33730,Carlos Collier,District,3094650,60,93,4761
M,12th,Johnson,12,33461,Gordon Lee,District,3094650,64,93,4761
M,12th,Johnson,12,32919,John Morrison,District,3094650,64,93,4761
M,12th,Johnson,12,32296,Justin Harris,District,3094650,66,93,4761
M,12th,Johnson,12,31489,David Hopkins,District,3094650,68,93,4761
M,12th,Johnson,12,32328,Matthew Lewis Jr.,District,3094650,68,93,4761
M,12th,Johnson,12,30712,Christopher Massey,District,3094650,76,93,4761
M,12th,Johnson,12,31916,Benjamin Fisher,District,3094650,83,93,4761
M,12th,Johnson,12,30469,James Mejia,District,3094650,83,93,4761
M,12th,Johnson,12,34299,Joshua Hopkins,District,3094650,85,93,4761
M,12th,Johnson,12,31572,Tyler Hogan,District,3094650,93,93,4761
M,12th,Johnson,12,32931,Kenneth Barr,District,3094650,99,93,4761
M,12th,Johnson,12,32870,Gary Hoffman,District,3094650,58,94,4761
M,12th,Johnson,12,30765,Dillon Vargas,District,3094650,62,94,4761
M,12th,Johnson,12,33175,Eugene Barker,District,3094650,62,94,4761
M,12th,Johnson,12,34352,Melvin Jackson,District,3094650,66,94,4761
M,12th,Johnson,12,31277,Cody Woods,District,3094650,67,94,4761
M,12th,Johnson,12,33631,Kenneth Higgins,District,3094650,69,94,4761
M,12th,Johnson,12,31302,Timothy Hanson,District,3094650,73,94,4761
M,12th,Johnson,12,31781,John Roberts,District,3094650,74,94,4761
M,12th,Johnson,12,33213,David Lamb,District,3094650,75,94,4761
M,12th,Johnson,12,33240,Jeffrey Perez,District,3094650,76,94,4761
M,12th,Johnson,12,30608,Jeffrey Cook,District,3094650,85,94,4761
M,12th,Johnson,12,30866,Timothy Calhoun,District,3094650,87,94,4761
M,12th,Johnson,12,30155,Kevin Williams,District,3094650,92,94,4761
M,12th,Johnson,12,30107,Dakota Garcia,District,3094650,94,94,4761
M,12th,Johnson,12,34718,Sean Lopez,District,3094650,95,94,4761
M,12th,Johnson,12,31143,Jacob Haley,District,3094650,55,95,4761
M,12th,Johnson,12,31596,Jeffrey Phillips,District,3094650,58,95,4761
M,12th,Johnson,12,30655,Michael Kelly,District,3094650,59,95,4761
M,12th,Johnson,12,33167,Tyler Vargas,District,3094650,62,95,4761
M,12th,Johnson,12,32687,Samuel Warren,District,3094650,64,95,4761
M,12th,Johnson,12,31514,Daniel Graves,District,3094650,68,95,4761
M,12th,Johnson,12,34241,Kenneth Payne,District,3094650,68,95,4761
M,12th,Johnson,12,32477,Scott Mcfarland,District,3094650,70,95,4761
M,12th,Johnson,12,30536,Joe Spears,District,3094650,71,95,4761
M,12th,Johnson,12,34381,Roy Santiago,District,3094650,75,95,4761
M,12th,Johnson,12,30628,David Baldwin,District,3094650,85,95,4761
M,12th,Johnson,12,30930,Gregory Lee,District,3094650,92,95,4761
M,12th,Johnson,12,33722,Jeremy Miller,District,3094650,92,95,4761
M,12th,Johnson,12,34438,Antonio Garcia,District,3094650,94,95,4761
M,12th,Johnson,12,34593,Brendan Gay,District,3094650,98,95,4761
M,12th,Johnson,12,33479,Lee Morales,District,3094650,99,95,4761
M,12th,Johnson,12,30895,Marvin Fowler,District,3094650,99,95,4761
M,12th,Johnson,12,33339,Gregory Ibarra,District,3094650,59,96,4761
M,12th,Johnson,12,34393,Jon Shannon,District,3094650,60,96,4761
M,12th,Johnson,12,32709,Adam Spencer,District,3094650,61,96,4761
M,12th,Johnson,12,31165,Michael Mendez,District,3094650,63,96,4761
M,12th,Johnson,12,34026,Rodney Smith,District,3094650,63,96,4761
M,12th,Johnson,12,30078,Bryan Diaz,District,3094650,67,96,4761
M,12th,Johnson,12,31593,Casey Olson,District,3094650,70,96,4761
M,12th,Johnson,12,30477,Kenneth Pennington,District,3094650,72,96,4761
M,12th,Johnson,12,32738,Michael Armstrong,District,3094650,80,96,4761
M,12th,Johnson,12,30510,Robert Tran,District,3094650,91,96,4761
M,12th,Johnson,12,30537,Stephen Green,District,3094650,93,96,4761
M,12th,Johnson,12,33599,Stephen Gregory,District,3094650,97,96,4761
M,12th,Johnson,12,33259,William Miller,District,3094650,97,96,4761
M,12th,Johnson,12,31350,Justin Edwards,District,3094650,98,96,4761
M,12th,Johnson,12,34266,Christopher Harris,District,3094650,63,97,4761
M,12th,Johnson,12,33416,John Bryant,District,3094650,68,97,4761
M,12th,Johnson,12,31759,Francis Pruitt,District,3094650,74,97,4761
M,12th,Johnson,12,31149,Edwin Johnson,District,3094650,75,97,4761
M,12th,Johnson,12,30080,Cody Martinez DVM,District,3094650,76,97,4761
M,12th,Johnson,12,31067,Marc Johnson,District,3094650,87,97,4761
M,12th,Johnson,12,34501,Angel Foley,District,3094650,89,97,4761
M,12th,Johnson,12,30546,Brendan Martin,District,3094650,93,97,4761
M,12th,Johnson,12,33725,Gary Hull,District,3094650,93,97,4761
M,12th,Johnson,12,32198,Bradley Sullivan,District,3094650,99,97,4761
M,12th,Johnson,12,30430,Fred Gutierrez,District,3094650,56,98,4761
M,12th,Johnson,12,33134,Jeffrey Bryan,District,3094650,65,98,4761
M,12th,Johnson,12,33381,David Butler Jr.,District,3094650,68,98,4761
M,12th,Johnson,12,30884,Robert Herrera,District,3094650,68,98,4761
M,12th,Johnson,12,30137,Vincent Gonzalez,District,3094650,68,98,4761
M,12th,Johnson,12,31085,Scott Haley,District,3094650,70,98,4761
M,12th,Johnson,12,34525,Steven Casey,District,3094650,71,98,4761
M,12th,Johnson,12,31342,Steven Hudson,District,3094650,78,98,4761
M,12th,Johnson,12,31642,Jesse Colon,District,3094650,86,98,4761
M,12th,Johnson,12,31598,Jason Wright,District,3094650,87,98,4761
M,12th,Johnson,12,30152,Anthony Chang,District,3094650,92,98,4761
M,12th,Johnson,12,30443,Wesley Davis,District,3094650,95,98,4761
M,12th,Johnson,12,32096,Donald Klein,District,3094650,96,98,4761
M,12th,Johnson,12,32871,Cesar Wright,District,3094650,97,98,4761
M,12th,Johnson,12,33640,Jason Parker,District,3094650,56,99,4761
M,12th,Johnson,12,32784,Jack Martinez,District,3094650,57,99,4761
M,12th,Johnson,12,32875,Timothy Wilkinson,District,3094650,59,99,4761
M,12th,Johnson,12,32145,Frank Stevens,District,3094650,61,99,4761
M,12th,Johnson,12,30547,Christian Hurst PhD,District,3094650,64,99,4761
M,12th,Johnson,12,32015,Andrew Pham,District,3094650,65,99,4761
M,12th,Johnson,12,32819,Jordan Clark,District,3094650,66,99,4761
M,12th,Johnson,12,30347,Andrew Owen,District,3094650,72,99,4761
M,12th,Johnson,12,30213,Jason Smith,District,3094650,78,99,4761
M,12th,Johnson,12,33661,Jason Morgan,District,3094650,83,99,4761
M,12th,Johnson,12,31473,Connor Mccoy,District,3094650,87,99,4761
M,12th,Rodriguez,11,28581,Michael Faulkner,District,2547363,57,63,3999
M,12th,Rodriguez,11,28385,Jonathan Newton,District,2547363,59,63,3999
M,12th,Rodriguez,11,27510,David Reyes,District,2547363,62,63,3999
M,12th,Rodriguez,11,29783,Sean Robinson,District,2547363,65,63,3999
M,12th,Rodriguez,11,27768,Anthony Gates,District,2547363,67,63,3999
M,12th,Rodriguez,11,29260,Michael Rivas,District,2547363,68,63,3999
M,12th,Rodriguez,11,29401,Gregory Jones,District,2547363,72,63,3999
M,12th,Rodriguez,11,28112,Thomas Phillips,District,2547363,72,63,3999
M,12th,Rodriguez,11,29266,Jesse Massey,District,2547363,77,63,3999
M,12th,Rodriguez,11,26452,Tony Stanley,District,2547363,78,63,3999
M,12th,Rodriguez,11,26842,Gregory Bowen,District,2547363,80,63,3999
M,12th,Rodriguez,11,29068,Nicholas Smith,District,2547363,86,63,3999
M,12th,Rodriguez,11,29491,Bradley Diaz,District,2547363,88,63,3999
M,12th,Rodriguez,11,29646,Daniel Hall,District,2547363,90,63,3999
M,12th,Rodriguez,11,27381,Timothy Morgan,District,2547363,92,63,3999
M,12th,Rodriguez,11,28745,Jonathan Foster,District,2547363,98,63,3999
M,12th,Rodriguez,11,29535,James Guzman,District,2547363,57,64,3999
M,12th,Rodriguez,11,29231,James Harvey,District,2547363,57,64,3999
M,12th,Rodriguez,11,26284,Alexander Meyers,District,2547363,59,64,3999
M,12th,Rodriguez,11,26103,Jason Rice,District,2547363,62,64,3999
M,12th,Rodriguez,11,26109,Nathan Taylor,District,2547363,64,64,3999
M,12th,Rodriguez,11,29782,Thomas Butler,District,2547363,72,64,3999
M,12th,Rodriguez,11,27343,Ryan Smith,District,2547363,74,64,3999
M,12th,Rodriguez,11,28481,Thomas Malone,District,2547363,76,64,3999
M,12th,Rodriguez,11,27063,Wayne Good,District,2547363,92,64,3999
M,12th,Rodriguez,11,28911,Stephen Lane,District,2547363,68,65,3999
M,12th,Rodriguez,11,28949,John Petersen,District,2547363,76,65,3999
M,12th,Rodriguez,11,27391,Arthur Hernandez,District,2547363,81,65,3999
M,12th,Rodriguez,11,27081,Mr. Timothy Brooks,District,2547363,89,65,3999
M,12th,Rodriguez,11,29408,David Mahoney,District,2547363,90,65,3999
M,12th,Rodriguez,11,29377,Jay Martinez,District,2547363,96,65,3999
M,12th,Rodriguez,11,28828,Hector Fowler,District,2547363,97,65,3999
M,12th,Rodriguez,11,27771,Nathaniel Curry,District,2547363,99,65,3999
M,12th,Rodriguez,11,27860,Paul Cox,District,2547363,56,66,3999
M,12th,Rodriguez,11,29983,James Sanders,District,2547363,63,66,3999
M,12th,Rodriguez,11,29571,Robert Evans,District,2547363,68,66,3999
M,12th,Rodriguez,11,27585,Gregory Hughes,District,2547363,69,66,3999
M,12th,Rodriguez,11,29778,James Frazier,District,2547363,69,66,3999
M,12th,Rodriguez,11,29270,Shawn Johnson,District,2547363,78,66,3999
M,12th,Rodriguez,11,26481,Daniel Wilson,District,2547363,80,66,3999
M,12th,Rodriguez,11,28417,Clifford Gordon,District,2547363,81,66,3999
M,12th,Rodriguez,11,28209,Michael Riley,District,2547363,85,66,3999
M,12th,Rodriguez,11,26977,Daniel Harris,District,2547363,88,66,3999
M,12th,Rodriguez,11,28378,Charles Gonzales,District,2547363,94,66,3999
M,12th,Rodriguez,11,28544,Craig Riley,District,2547363,95,66,3999
M,12th,Rodriguez,11,26048,Brian Moore,District,2547363,99,66,3999
M,12th,Rodriguez,11,27265,William Wilkinson,District,2547363,62,67,3999
M,12th,Rodriguez,11,29067,Joseph Mcconnell,District,2547363,72,67,3999
M,12th,Rodriguez,11,28460,David Harvey,District,2547363,74,67,3999
M,12th,Rodriguez,11,29451,John Nelson,District,2547363,74,67,3999
M,12th,Rodriguez,11,28146,David Hanson,District,2547363,75,67,3999
M,12th,Rodriguez,11,29093,David Mcintosh,District,2547363,76,67,3999
M,12th,Rodriguez,11,26358,Dylan Watts,District,2547363,76,67,3999
M,12th,Rodriguez,11,29210,Robert Holloway,District,2547363,82,67,3999
M,12th,Rodriguez,11,26623,Stephen Pruitt,District,2547363,83,67,3999
M,12th,Rodriguez,11,28579,Michael Holt,District,2547363,85,67,3999
M,12th,Rodriguez,11,28314,Bryan Evans,District,2547363,86,67,3999
M,12th,Rodriguez,11,27347,Wesley Fisher,District,2547363,89,67,3999
M,12th,Rodriguez,11,26449,Anthony Welch,District,2547363,95,67,3999
M,12th,Rodriguez,11,28282,John Bradley,District,2547363,98,67,3999
M,12th,Rodriguez,11,29150,Luis Stokes,District,2547363,55,68,3999
M,12th,Rodriguez,11,27363,Daniel Patterson,District,2547363,58,68,3999
M,12th,Rodriguez,11,28580,Sean Terry,District,2547363,59,68,3999
M,12th,Rodriguez,11,29127,Troy Mccall,District,2547363,59,68,3999
M,12th,Rodriguez,11,26281,David Warner,District,2547363,69,68,3999
M,12th,Rodriguez,11,26065,Micheal Ryan,District,2547363,69,68,3999
M,12th,Rodriguez,11,26854,Michael Ramos,District,2547363,73,68,3999
M,12th,Rodriguez,11,26105,Lawrence Mejia,District,2547363,76,68,3999
M,12th,Rodriguez,11,26947,Jeffery Williams,District,2547363,82,68,3999
M,12th,Rodriguez,11,26432,Jorge Haney,District,2547363,84,68,3999
M,12th,Rodriguez,11,26593,Mr. Joshua Thompson Jr.,District,2547363,96,68,3999
M,12th,Rodriguez,11,28653,Robert Gray,District,2547363,97,68,3999
M,12th,Rodriguez,11,29902,David Torres,District,2547363,98,68,3999
M,12th,Rodriguez,11,26542,Miguel Fisher,District,2547363,67,69,3999
M,12th,Rodriguez,11,29072,Steven Hayes,District,2547363,70,69,3999
M,12th,Rodriguez,11,29020,John Cross,District,2547363,81,69,3999
M,12th,Rodriguez,11,29775,Vincent Marshall,District,2547363,86,69,3999
M,12th,Rodriguez,11,26504,Keith Fletcher,District,2547363,89,69,3999
M,12th,Rodriguez,11,27027,Tyrone Hudson,District,2547363,89,69,3999
M,12th,Rodriguez,11,26526,Colin Snyder,District,2547363,90,69,3999
M,12th,Rodriguez,11,29223,Robert Keller,District,2547363,94,69,3999
M,12th,Rodriguez,11,28153,Samuel Evans,District,2547363,94,69,3999
M,12th,Rodriguez,11,26060,Jon Reyes,District,2547363,99,69,3999
M,12th,Rodriguez,11,26882,George Dawson,District,2547363,55,70,3999
M,12th,Rodriguez,11,26138,James Garcia,District,2547363,56,70,3999
M,12th,Rodriguez,11,28103,Tim Tran,District,2547363,65,70,3999
M,12th,Rodriguez,11,28098,Tristan Cummings,District,2547363,70,70,3999
M,12th,Rodriguez,11,26797,Roger Lindsey,District,2547363,71,70,3999
M,12th,Rodriguez,11,29642,Daniel Smith,District,2547363,76,70,3999
M,12th,Rodriguez,11,26585,Christopher Jensen,District,2547363,86,70,3999
M,12th,Rodriguez,11,29378,Kevin Cummings,District,2547363,90,70,3999
M,12th,Rodriguez,11,29499,Christopher Hines,District,2547363,92,70,3999
M,12th,Rodriguez,11,26168,William Arnold,District,2547363,94,70,3999
M,12th,Rodriguez,11,26442,Gary Rush,District,2547363,95,70,3999
M,12th,Rodriguez,11,28105,Tommy Johnson,District,2547363,57,71,3999
M,12th,Rodriguez,11,27555,Daniel Johnson,District,2547363,65,71,3999
M,12th,Rodriguez,11,28267,Robert Garrett,District,2547363,67,71,3999
M,12th,Rodriguez,11,26246,Jacob Davis,District,2547363,71,71,3999
M,12th,Rodriguez,11,27671,Justin Simmons,District,2547363,72,71,3999
M,12th,Rodriguez,11,26093,James Cabrera,District,2547363,76,71,3999
M,12th,Rodriguez,11,27006,Phillip Bailey,District,2547363,80,71,3999
M,12th,Rodriguez,11,29890,John Williams,District,2547363,84,71,3999
M,12th,Rodriguez,11,27652,Timothy Harvey,District,2547363,84,71,3999
M,12th,Rodriguez,11,29835,Joshua Frye,District,2547363,90,71,3999
M,12th,Rodriguez,11,29494,Adrian Smith,District,2547363,91,71,3999
M,12th,Rodriguez,11,29599,Matthew Campbell,District,2547363,92,71,3999
M,12th,Rodriguez,11,26588,Ian Williams,District,2547363,93,71,3999
M,12th,Rodriguez,11,27701,Derek Nolan,District,2547363,95,71,3999
M,12th,Rodriguez,11,29273,George Reyes,District,2547363,98,71,3999
M,12th,Rodriguez,11,27097,Bradley Wells,District,2547363,66,72,3999
M,12th,Rodriguez,11,28698,Juan Lawson,District,2547363,66,72,3999
M,12th,Rodriguez,11,26861,John Gilmore,District,2547363,68,72,3999
M,12th,Rodriguez,11,28149,Joshua Simpson,District,2547363,75,72,3999
M,12th,Rodriguez,11,28469,Michael Johnson,District,2547363,95,72,3999
M,12th,Rodriguez,11,29277,Philip Willis,District,2547363,95,72,3999
M,12th,Rodriguez,11,28626,Jose Lee,District,2547363,55,73,3999
M,12th,Rodriguez,11,28063,Paul Johnson,District,2547363,55,73,3999
M,12th,Rodriguez,11,27465,Xavier Dorsey,District,2547363,56,73,3999
M,12th,Rodriguez,11,29130,David Nguyen,District,2547363,57,73,3999
M,12th,Rodriguez,11,26220,Robert Schmitt,District,2547363,63,73,3999
M,12th,Rodriguez,11,27855,Nathan Sandoval,District,2547363,72,73,3999
M,12th,Rodriguez,11,29395,Jeffrey Robles,District,2547363,73,73,3999
M,12th,Rodriguez,11,29302,Jonathan Maldonado MD,District,2547363,75,73,3999
M,12th,Rodriguez,11,26470,Bruce Love,District,2547363,77,73,3999
M,12th,Rodriguez,11,29985,Brandon Cobb,District,2547363,79,73,3999
M,12th,Rodriguez,11,28312,Gregory Burton,District,2547363,79,73,3999
M,12th,Rodriguez,11,26949,Matthew Kennedy,District,2547363,79,73,3999
M,12th,Rodriguez,11,28177,Christopher Freeman,District,2547363,81,73,3999
M,12th,Rodriguez,11,26633,Anthony Romero,District,2547363,83,73,3999
M,12th,Rodriguez,11,27066,Jeremiah Butler,District,2547363,83,73,3999
M,12th,Rodriguez,11,26762,Charles Trevino,District,2547363,88,73,3999
M,12th,Rodriguez,11,26371,Travis Dennis,District,2547363,89,73,3999
M,12th,Rodriguez,11,29989,Alexander Pruitt,District,2547363,91,73,3999
M,12th,Rodriguez,11,29016,Steven Gregory,District,2547363,66,74,3999
M,12th,Rodriguez,11,29219,Jeremy Scott,District,2547363,70,74,3999
M,12th,Rodriguez,11,28648,Michael Green,District,2547363,72,74,3999
M,12th,Rodriguez,11,29616,Donald Gordon,District,2547363,86,74,3999
M,12th,Rodriguez,11,28140,Connor Lowery,District,2547363,90,74,3999
M,12th,Rodriguez,11,29934,Tyrone Smith,District,2547363,91,74,3999
M,12th,Rodriguez,11,28669,Douglas Ruiz,District,2547363,92,74,3999
M,12th,Rodriguez,11,27813,Alexander Moore,District,2547363,94,74,3999
M,12th,Rodriguez,11,27544,Damon Petty,District,2547363,99,74,3999
M,12th,Rodriguez,11,29954,William Smith DDS,District,2547363,99,74,3999
M,12th,Rodriguez,11,28286,Gary Liu,District,2547363,55,75,3999
M,12th,Rodriguez,11,26651,Robert Roman,District,2547363,59,75,3999
M,12th,Rodriguez,11,29081,James Rivers,District,2547363,67,75,3999
M,12th,Rodriguez,11,26329,Jordan Webster,District,2547363,72,75,3999
M,12th,Rodriguez,11,26386,Benjamin Morton,District,2547363,75,75,3999
M,12th,Rodriguez,11,26074,Matthew Brown,District,2547363,79,75,3999
M,12th,Rodriguez,11,28821,Charles Morrow,District,2547363,80,75,3999
M,12th,Rodriguez,11,27260,Stephen Lewis,District,2547363,94,75,3999
M,12th,Rodriguez,11,28359,Daniel Alvarado,District,2547363,95,75,3999
M,12th,Rodriguez,11,27383,Cory Cameron,District,2547363,97,75,3999
M,12th,Rodriguez,11,29776,Erik Smith Jr.,District,2547363,55,76,3999
M,12th,Rodriguez,11,27865,Tyler Harris,District,2547363,55,76,3999
M,12th,Rodriguez,11,29221,Scott Stanton,District,2547363,61,76,3999
M,12th,Rodriguez,11,28459,Dylan Norris,District,2547363,69,76,3999
M,12th,Rodriguez,11,26803,Steven Williams,District,2547363,72,76,3999
M,12th,Rodriguez,11,27804,Daniel Thomas,District,2547363,74,76,3999
M,12th,Rodriguez,11,29744,John Nguyen,District,2547363,76,76,3999
M,12th,Rodriguez,11,27956,Gregory Green,District,2547363,81,76,3999
M,12th,Rodriguez,11,26768,Andrew Johnson,District,2547363,95,76,3999
M,12th,Rodriguez,11,29566,Jason Wood,District,2547363,95,76,3999
M,12th,Rodriguez,11,26448,William Johnson,District,2547363,61,77,3999
M,12th,Rodriguez,11,26341,Gary Scott,District,2547363,70,77,3999
M,12th,Rodriguez,11,28866,Justin Nelson,District,2547363,73,77,3999
M,12th,Rodriguez,11,27190,Mark Delacruz,District,2547363,76,77,3999
M,12th,Rodriguez,11,26077,Nathan Anderson,District,2547363,86,77,3999
M,12th,Rodriguez,11,27484,Michael Tucker,District,2547363,90,77,3999
M,12th,Rodriguez,11,27030,Eric Santos,District,2547363,95,77,3999
M,12th,Rodriguez,11,29258,Michael Grimes,District,2547363,95,77,3999
M,12th,Rodriguez,11,28243,Adam Parrish,District,2547363,56,78,3999
M,12th,Rodriguez,11,27909,Matthew Mitchell,District,2547363,63,78,3999
M,12th,Rodriguez,11,26290,Nathan Fernandez,District,2547363,66,78,3999
M,12th,Rodriguez,11,29279,James Norman,District,2547363,76,78,3999
M,12th,Rodriguez,11,28738,David Maddox,District,2547363,83,78,3999
M,12th,Rodriguez,11,26976,Gregory Case,District,2547363,83,78,3999
M,12th,Rodriguez,11,27067,Nicholas Green,District,2547363,86,78,3999
M,12th,Rodriguez,11,29142,Derek Webb,District,2547363,89,78,3999
M,12th,Rodriguez,11,29701,Jose White,District,2547363,97,78,3999
M,12th,Rodriguez,11,26943,Mr. Lance Stark,District,2547363,98,78,3999
M,12th,Rodriguez,11,27498,Gregory Lane,District,2547363,58,79,3999
M,12th,Rodriguez,11,29004,Jeffrey Wright,District,2547363,60,79,3999
M,12th,Rodriguez,11,27416,John Diaz,District,2547363,63,79,3999
M,12th,Rodriguez,11,27783,Bryan Wheeler,District,2547363,70,79,3999
M,12th,Rodriguez,11,28376,Harold Reyes,District,2547363,70,79,3999
M,12th,Rodriguez,11,29810,John Allison,District,2547363,73,79,3999
M,12th,Rodriguez,11,26561,Joseph Spencer,District,2547363,77,79,3999
M,12th,Rodriguez,11,27076,Gregory Johnson,District,2547363,82,79,3999
M,12th,Rodriguez,11,29755,Lawrence Lane,District,2547363,83,79,3999
M,12th,Rodriguez,11,29968,Matthew Tucker,District,2547363,87,79,3999
M,12th,Rodriguez,11,28326,Kevin Kemp,District,2547363,89,79,3999
M,12th,Rodriguez,11,27795,Andrew Martinez,District,2547363,91,79,3999
M,12th,Rodriguez,11,28969,Mr. Jerry Norton,District,2547363,91,79,3999
M,12th,Rodriguez,11,28208,Louis Ortiz,District,2547363,97,79,3999
